stock_id,roc_year,roc_month,announce_date,verdict,note
6202,111,10,2022-11-07,codex,raw_title 明載盛群2022年10月合併營收4.09億元、年增-39.93%；2022-11-07為次月公布日，對應111年10月。
6202,111,11,2022-12-08,codex,raw_title 明載盛群111年11月營收3.28億、年減49.28%；2022-12-08為次月公布日，符合該檔慣例。
6202,111,12,2023-01-05,codex,raw_title 明載盛群111年12月營收3.47億、年減36.17%；2023-01-05為次月公布日，支撐任務年月。
6202,112,1,2023-02-07,codex,raw_title 明載盛群2023年1月合併營收2.51億元、年增-61.21%；2023-02-07為次月公布日，內容可核對。
6202,112,3,2023-04-09,codex,raw_title 明載盛群2023年3月合併營收2.47億元、年增-56.03%；2023-04-09為次月公布日，對應112年3月。
6202,112,4,2023-05-08,codex,raw_title 明載盛群2023年4月合併營收2.31億元、年增-62.36%；2023-05-08為次月公布日，年月與金額一致。
6202,112,5,2023-06-07,codex,raw_title 明載盛群2023年5月合併營收2.37億元、年增-56.07%；2023-06-07為次月公布日，符合公布節奏。
6202,112,6,2023-07-07,codex,raw_title 明載盛群2023年6月合併營收2.48億元、年增-51.64%；2023-07-07為次月公布日，支撐任務。
6202,112,7,2023-08-08,codex,raw_title 明載盛群112年7月營收2.20億、年減55.62%；2023-08-08為次月公布日，內容完整。
6202,112,10,2023-11-08,codex,raw_title 明載盛群112年10月營收1.79億、年減56.29%；2023-11-08為次月公布日，對應任務年月。
6202,112,11,2023-12-08,codex,raw_title 明載盛群112年11月營收1.55億、年減52.95%；2023-12-08為次月公布日，年月和數值吻合。
6202,112,12,2024-01-05,codex,raw_title 明載盛群2023年12月合併營收1.55億元、年增-55.47%；2024-01-05為次月公布日，支撐112年12月。
6202,113,1,2024-02-07,codex,raw_title 明載盛群113年1月營收1.54億、年減38.75%；2024-02-07為次月公布日，內容可核對。
6202,113,2,2024-03-08,codex,raw_title 明載盛群113年2月營收1.05億、年減60.23%；2024-03-08為次月公布日，對應任務。
6202,113,3,2024-04-09,codex,raw_title 明載盛群2024年3月合併營收1.85億元、年增-24.98%；2024-04-09為次月公布日，年月一致。
6202,113,4,2024-05-08,codex,raw_title 明載盛群113年4月營收2.06億、年減10.70%；2024-05-08為次月公布日，符合公布慣例。
6202,113,5,2024-06-06,codex,raw_title 明載盛群2024年5月合併營收2.37億元、年增-0.11%；2024-06-06為次月公布日，支撐任務。
6202,113,6,2024-07-08,codex,raw_title 明載盛群113年6月營收2.40億、年減3.31%；2024-07-08為次月公布日，內容完整。
6202,113,7,2024-08-08,codex,raw_title 明載盛群113年7月營收2.29億、年增4.06%，並明列單位；2024-08-08為次月公布日。
6202,113,8,2024-09-09,codex,raw_title 明載盛群113年8月營收2.19億、年增2.29%；2024-09-09為次月公布日，年月與數值一致。
6202,113,10,2024-11-08,codex,raw_title 明載盛群113年10月營收2.29億、年增28.12%；2024-11-08為次月公布日，支撐任務。
6202,113,11,2024-12-09,codex,raw_title 明載盛群113年11月營收2.38億、年增54.09%；2024-12-09為次月公布日，內容可核對。
6202,113,12,2025-01-08,codex,raw_title 明載盛群113年12月營收2.25億、年增45.29%；2025-01-08為次月公布日，對應任務年月。
6202,114,3,2025-04-09,codex,raw_title 明載盛群2025年3月合併營收2.66億元、年增43.47%；2025-04-09為次月公布日，年月和金額吻合。
6202,114,4,2025-05-09,codex,"raw_title 是盛群2025年4月合併營收官方表格，明載單位仟元、本月298,102及去年同期205,907；2025-05-09為次月公布日，足以支撐114年4月營收。"
6202,114,5,2025-06-09,codex,raw_title 明載盛群2025年5月合併營收2.93億元、年增23.7%；2025-06-09為次月公布日，符合公布節奏。
6202,114,6,2025-07-08,codex,raw_title 明載盛群2025年6月合併營收2.69億元、年增12.14%；2025-07-08為次月公布日，支撐任務。
6202,114,7,2025-08-08,codex,raw_title 明載盛群114年7月營收2.60億、年增13.51%；2025-08-08為次月公布日，內容完整。
6202,114,8,2025-09-08,codex,raw_title 明載盛群114年8月營收2.52億、年增15.11%；2025-09-08為次月公布日，對應任務。
6202,114,9,2025-10-07,codex,raw_title 明載盛群114年9月營收2.43億、年增2.93%；2025-10-07為次月公布日，年月與數值一致。
6202,114,10,2025-11-07,codex,raw_title 明載盛群114年10月營收2.36億、年增2.91%；2025-11-07為次月公布日，支撐任務年月。
6202,114,11,2025-12-08,codex,raw_title 明載盛群114年11月營收2.38億、年減0.25%；2025-12-08為次月公布日，符合公布慣例。
6202,114,12,2026-01-08,codex,raw_title 明載盛群114年12月營收2.09億、年減6.99%；2026-01-08為次月公布日，內容可核對。
6202,115,1,2026-02-09,codex,raw_title 明載盛群115年1月營收3.02億、年增28.15%；2026-02-09為次月公布日，對應任務年月。
6203,109,1,2020-02-10,codex,raw_title 明載海韻電2020年1月合併營收2.66億元、年增46.07%；2020-02-10為次月公布日，支撐109年1月。
6203,109,2,2020-03-10,codex,raw_title 明載海韻電109年2月營收1.83億、年增103.23%；2020-03-10為次月公布日，內容完整。
6203,109,3,2020-04-10,codex,raw_title 明載海韻電109年3月營收1.82億、年增3.94%；2020-04-10為次月公布日，年月與數值一致。
6203,109,4,2020-05-08,codex,raw_title 明載海韻電109年4月營收3.10億、年增62.03%；2020-05-08為次月公布日，符合公布節奏。
6203,109,5,2020-06-10,codex,raw_title 明載海韻電2020年5月合併營收2.97億元、年增49.3%；2020-06-10為次月公布日，對應109年5月。
6203,109,6,2020-07-10,codex,raw_title 明載海韻電109年6月營收3.21億、年增86.28%；2020-07-10為次月公布日，支撐任務。
6203,109,7,2020-08-07,codex,raw_title 明載海韻電109年7月營收2.60億、年增36.69%；2020-08-07為次月公布日，內容可核對。
6203,109,8,2020-09-09,codex,raw_title 明載海韻電2020年8月合併營收3.68億元、年增77.42%；2020-09-09為次月公布日，年月和金額吻合。
6203,109,9,2020-10-08,codex,raw_title 明載海韻電109年9月營收3.82億、年增62.00%；2020-10-08為次月公布日，符合公布慣例。
6203,109,10,2020-11-09,codex,raw_title 明載海韻電109年10月營收4.36億、年增109.53%；2020-11-09為次月公布日，支撐任務。
6203,109,11,2020-12-08,codex,raw_title 明載海韻電2020年11月合併營收4.01億元、年增92.2%；2020-12-08為次月公布日，內容完整。
6203,109,12,2021-01-08,codex,raw_title 明載海韻電109年12月營收4.83億、年增145.87%，並帶有2021/01/08紀錄；日期吻合。
6203,110,1,2021-02-08,codex,raw_title 明載海韻電2021年1月合併營收5.77億元、年增117.45%；2021-02-08為次月公布日，對應110年1月。
6203,110,3,2021-04-09,codex,raw_title 明載海韻電110年3月營收4.18億、年增129.13%；2021-04-09為次月公布日，支撐任務。
6203,110,4,2021-05-10,codex,raw_title 明載海韻電110年4月營收4.33億、年增39.45%；2021-05-10為次月公布日，年月與數值一致。
6203,110,5,2021-06-09,codex,raw_title 明載海韻電2021年5月合併營收5.37億元、年增81%；2021-06-09為次月公布日，內容可核對。
6203,110,6,2021-07-09,codex,raw_title 明載海韻電110年6月營收3.88億、年增20.92%；2021-07-09為次月公布日，且 URL 直指 MoneyDJ 文章，支撐來源。
6203,110,7,2021-08-10,codex,raw_title 明載海韻電2021年7月合併營收4.98億元、年增91.48%；2021-08-10為次月公布日，符合該檔公布節奏。
6203,110,8,2021-09-09,codex,raw_title 明載海韻電110年8月營收4.18億、年增13.44%；2021-09-09為次月公布日，支撐任務年月。
6203,110,9,2021-10-08,codex,raw_title 明載海韻電110年9月營收3.51億、年減8.22%；2021-10-08為次月公布日，年月與金額吻合。
6203,110,10,2021-11-09,codex,raw_title 明載海韻電2021年10月合併營收3.71億元、年增-15.05%，並帶2021年11月9日；公告日與內容直接相符。
6203,110,11,2021-12-09,codex,raw_title 明載海韻電2021年11月合併營收4.14億元、年增3.46%，並帶2021年12月9日；日期支撐110年11月。
6203,110,12,2022-01-10,codex,raw_title 明載海韻電2021年12月合併營收3.19億元、年增-33.93%；2022-01-10為次月公布日，對應110年12月。
6203,111,1,2022-02-11,codex,raw_title 明載海韻電2022年1月合併營收3.12億元、年增-45.96%；2022-02-11為次月公布日，支撐111年1月。
6203,111,2,2022-03-10,codex,raw_title 明載海韻電2022年2月合併營收1.36億元、年增-58.13%；2022-03-10為次月公布日，內容完整。
6203,111,4,2022-05-09,codex,raw_title 明載海韻電2022年4月合併營收2.28億元、年增-47.25%；2022-05-09為次月公布日，對應111年4月。
6203,111,5,2022-06-09,codex,raw_title 明載海韻電2022年5月合併營收2.49億元、年增-53.53%，並帶2022年6月9日；日期與任務一致。
6203,111,6,2022-07-07,codex,raw_title 明載海韻電111年6月營收2.04億、年減47.33%；2022-07-07為次月公布日，支撐任務。
6203,111,7,2022-08-10,codex,raw_title 明載海韻電111年7月營收1.51億、年減69.63%；2022-08-10為次月公布日，年月和數值吻合。
6203,111,8,2022-09-08,codex,raw_title 明載海韻電2022年8月合併營收1.8億元、年增-56.8%；2022-09-08為次月公布日，內容可核對。
6203,111,9,2022-10-07,codex,raw_title 明載海韻電2022年9月合併營收1.93億元、年增-45.13%；2022-10-07為次月公布日，符合慣例。
6203,111,10,2022-11-10,codex,raw_title 明載海韻電2022年10月合併營收2.27億元、年增-38.69%；2022-11-10為次月公布日，支撐111年10月。
6203,111,11,2022-12-09,codex,raw_title 明載海韻電2022年11月合併營收2.8億元、年增-32.32%；2022-12-09為次月公布日，年月一致。
6203,111,12,2023-01-09,codex,raw_title 明載海韻電2022年12月合併營收1.9億元、年增-40.29%；2023-01-09為次月公布日，對應111年12月。
6203,112,1,2023-02-09,codex,raw_title 明載海韻電2023年1月合併營收2.03億元、年增-35%；2023-02-09為次月公布日，內容完整。
6203,112,2,2023-03-10,codex,raw_title 明載海韻電112年2月營收1.87億、年增37.57%；2023-03-10為次月公布日，支撐任務。
6203,112,3,2023-04-10,codex,raw_title 明載海韻電2023年3月合併營收3.38億元、年增77.1%；2023-04-10為次月公布日，年月和金額吻合。
6203,112,4,2023-05-09,codex,raw_title 明載海韻電2023年4月合併營收2.68億元、年增17.35%；2023-05-09為次月公布日，對應112年4月。
6203,112,5,2023-06-07,codex,raw_title 明載海韻電2023年5月合併營收3.95億元、年增58.38%；2023-06-07為次月公布日，符合公布節奏。
6203,112,6,2023-07-07,codex,raw_title 明載海韻電112年6月營收2.59億、年增26.86%；2023-07-07為次月公布日，內容可核對。
6203,112,7,2023-08-07,codex,raw_title 明載海韻電112年7月營收3.94億、年增160.55%；2023-08-07為次月公布日，支撐任務年月。
6203,112,8,2023-09-07,codex,raw_title 明載海韻電112年8月營收2.75億、年增52.43%；2023-09-07為次月公布日，年月一致。
6203,112,9,2023-10-06,codex,raw_title 明載海韻電112年9月營收3.03億、年增57.32%；2023-10-06為次月公布日，內容完整。
6203,112,10,2023-11-10,codex,raw_title 明載海韻電112年10月營收2.11億、年減7.19%；2023-11-10為次月公布日，對應任務。
6203,112,11,2023-12-08,codex,raw_title 明載海韻電112年11月營收2.82億、年增0.48%；2023-12-08為次月公布日，支撐任務。
6203,112,12,2024-01-08,codex,raw_title 明載海韻電112年12月營收2.14億、年增12.21%；2024-01-08為次月公布日，年月和金額吻合。
6203,113,1,2024-02-07,codex,raw_title 明載海韻電113年1月營收2.44億、年增20.10%；2024-02-07為次月公布日，符合慣例。
6203,113,2,2024-03-06,codex,raw_title 明載海韻電113年2月營收7645萬、年減59.03%；2024-03-06為次月公布日，內容可核對。
6203,113,3,2024-04-09,codex,raw_title 明載海韻電2024年3月合併營收2.32億元、年增-31.24%；2024-04-09為次月公布日，支撐任務。
6203,113,4,2024-05-10,codex,raw_title 明載海韻電113年4月營收2.42億、年減9.68%；2024-05-10為次月公布日，年月一致。
6203,113,7,2024-08-12,codex,raw_title 明載海韻電113年7月營收7620萬、年減80.65%；2024-08-12為次月公布日，內容完整。
6203,113,8,2024-09-10,codex,raw_title 明載海韻電113年8月營收1.11億、年減59.58%；2024-09-10為次月公布日，對應任務。
6203,113,9,2024-10-11,codex,raw_title 明載海韻電113年9月營收1.56億、年減48.58%；2024-10-11為次月公布日，支撐任務年月。
6203,113,10,2024-11-11,codex,raw_title 明載海韻電113年10月營收1.70億、年減19.29%；2024-11-11為次月公布日，年月與數值吻合。
6203,113,11,2024-12-10,codex,raw_title 明載海韻電113年11月營收2.00億、年減29.01%；2024-12-10為次月公布日，內容可核對。
6203,113,12,2025-01-10,codex,raw_title 明載海韻電113年12月營收1.55億、年減27.31%；2025-01-10為次月公布日，符合公布節奏。
6203,114,1,2025-02-06,codex,raw_title 明載海韻電114年1月營收2.33億、年減4.21%；2025-02-06為次月公布日，支撐任務。
6203,114,2,2025-03-10,codex,raw_title 明載海韻電114年2月營收1.70億、年增122.86%；2025-03-10為次月公布日，年月一致。
6203,114,3,2025-04-10,codex,raw_title 明載海韻電114年3月營收2.82億、年增21.17%；2025-04-10為次月公布日，內容完整。
6203,114,4,2025-05-12,codex,raw_title 明載海韻電114年4月營收2.51億、年增3.85%；2025-05-12為次月公布日，對應任務。
6203,114,5,2025-06-06,codex,raw_title 明載海韻電2025年5月合併營收2.54億元、年增23.65%；2025-06-06為次月公布日，支撐114年5月。
6203,114,6,2025-07-08,codex,raw_title 明載海韻電2025年6月合併營收2.31億元、年增65.25%；2025-07-08為次月公布日，年月與金額吻合。
6203,114,7,2025-08-11,codex,raw_title 明載海韻電114年7月營收2.38億、年增212.01%；2025-08-11為次月公布日，內容可核對。
6203,114,8,2025-09-09,codex,raw_title 明載海韻電114年8月營收2.34億、年增110.59%；2025-09-09為次月公布日，符合慣例。
6203,114,9,2025-10-08,codex,raw_title 明載海韻電114年9月營收2.64億、年增69.64%；2025-10-08為次月公布日，支撐任務。
6203,114,10,2025-11-06,codex,raw_title 明載海韻電114年10月營收2.74億、年增61.01%；2025-11-06為次月公布日，年月一致。
6203,114,11,2025-12-08,codex,raw_title 明載海韻電114年11月營收1.78億、年減10.86%；2025-12-08為次月公布日，內容完整。
6203,114,12,2026-01-09,codex,raw_title 明載海韻電114年12月營收1.78億、年增14.55%；2026-01-09為次月公布日，對應任務年月。
6203,115,1,2026-02-10,codex,raw_title 明載海韻電115年1月營收3.38億、年增44.69%；2026-02-10為次月公布日，支撐任務。
6204,109,1,2020-02-10,codex,raw_title 明載艾華109年1月營收3173萬、年減31.27%；2020-02-10為次月公布日，年月和金額吻合。
6204,109,2,2020-03-06,codex,raw_title 明載艾華109年2月營收722萬、年減64.98%；2020-03-06為次月公布日，內容可核對。
6204,109,3,2020-04-10,codex,raw_title 明載艾華109年3月營收2253萬、年減51.09%；2020-04-10為次月公布日，支撐任務。
6204,109,4,2020-05-08,codex,raw_title 明載艾華109年4月營收3066萬、年減37.30%；2020-05-08為次月公布日，符合慣例。
6204,109,5,2020-06-08,codex,raw_title 明載艾華109年5月營收4538萬、年減9.55%；2020-06-08為次月公布日，年月一致。
6204,109,6,2020-07-08,codex,raw_title 明載艾華109年6月營收4458萬、年增15.81%；2020-07-08為次月公布日，內容完整。
6204,109,7,2020-08-07,codex,raw_title 明載艾華109年7月營收4707萬、年減9.98%；2020-08-07為次月公布日，支撐任務。
6204,109,8,2020-09-07,codex,raw_title 明載艾華109年8月營收5103萬、年增12.55%；2020-09-07為次月公布日，對應任務。
6204,109,9,2020-10-08,codex,raw_title 明載艾華109年9月營收5582萬、年增34.55%；2020-10-08為次月公布日，年月與數值吻合。
6204,109,10,2020-11-09,codex,raw_title 明載艾華109年10月營收4469萬、年增34.40%；2020-11-09為次月公布日，內容可核對。
6204,109,11,2020-12-08,codex,raw_title 明載艾華109年11月營收3972萬、年減2.94%；2020-12-08為次月公布日，符合公布節奏。
6204,109,12,2021-01-08,codex,raw_title 明載艾華109年12月營收4361萬、年減3.68%；2021-01-08為次月公布日，支撐任務年月。
6204,110,1,2021-02-09,codex,raw_title 明載艾華110年1月營收4679萬、年增47.45%；2021-02-09為次月公布日，年月一致。
6204,110,2,2021-03-09,codex,raw_title 明載艾華2021年2月合併營收2200萬元、年增204.58%；2021-03-09為次月公布日，內容完整。
6204,110,3,2021-04-08,codex,raw_title 明載艾華110年3月營收4394萬、年增95.04%；2021-04-08為次月公布日，對應任務。
6204,110,4,2021-05-07,codex,raw_title 明載艾華110年4月營收5464萬、年增78.20%；2021-05-07為次月公布日，支撐任務。
6204,110,5,2021-06-09,codex,raw_title 明載艾華110年5月營收6310萬、年增39.05%；2021-06-09為次月公布日，年月與數值吻合。
6204,110,6,2021-07-09,codex,raw_title 明載艾華110年6月營收6424萬、年增44.10%；2021-07-09為次月公布日，內容可核對。
6204,110,7,2021-08-09,codex,raw_title 明載艾華2021年7月合併營收6902.5萬元、年增46.64%；2021-08-09為次月公布日，對應110年7月。
6204,110,8,2021-09-09,codex,raw_title 明載艾華110年8月營收6288萬、年增23.22%；2021-09-09為次月公布日，符合慣例。
6204,110,9,2021-10-08,codex,raw_title 明載艾華110年9月營收5800萬、年增3.90%；2021-10-08為次月公布日，支撐任務。
6204,110,10,2021-11-09,codex,raw_title 明載艾華2021年10月合併營收5098.6萬元、年增14.07%；2021-11-09為次月公布日，年月一致。
6204,110,11,2021-12-09,codex,raw_title 明載艾華110年11月營收4158萬、年增4.67%；2021-12-09為次月公布日，內容完整。
6204,110,12,2022-01-10,codex,raw_title 明載艾華2021年12月合併營收4583萬元、年增5.08%；2022-01-10為次月公布日，對應110年12月。
6204,111,1,2022-02-10,codex,raw_title 明載艾華2022年1月合併營收4807.2萬元、年增2.74%；2022-02-10為次月公布日，支撐111年1月。
6204,111,2,2022-03-09,codex,raw_title 明載艾華2022年2月合併營收2916.9萬元、年增32.59%；2022-03-09為次月公布日，年月和金額吻合。
6204,111,3,2022-04-08,codex,raw_title 明載艾華111年3月營收2997萬、年減31.78%；2022-04-08為次月公布日，內容可核對。
6204,111,4,2022-05-09,codex,raw_title 明載艾華111年4月營收4086萬、年減25.21%；2022-05-09為次月公布日，符合公布節奏。
6204,111,5,2022-06-09,codex,raw_title 明載艾華111年5月營收3100萬、年減50.87%；2022-06-09為次月公布日，支撐任務。
6204,111,6,2022-07-08,codex,raw_title 明載艾華111年6月營收3537萬、年減44.94%；2022-07-08為次月公布日，對應任務年月。
6204,111,7,2022-08-09,codex,raw_title 明載艾華111年7月營收3332萬、年減51.73%；2022-08-09為次月公布日，年月一致。
6204,111,9,2022-10-07,codex,"raw_title 明載艾華111年9月營收2560萬、年減55.85%，並列本月25,606仟元；2022-10-07為次月公布日。"
6204,111,10,2022-11-08,codex,raw_title 明載艾華2022年10月合併營收2176萬元、年增-57.32%；2022-11-08為次月公布日，內容完整。
6204,111,11,2022-12-08,codex,raw_title 明載艾華111年11月營收3143萬、年減24.39%；2022-12-08為次月公布日，支撐任務。
6204,111,12,2023-01-09,codex,raw_title 明載艾華111年12月營收3291萬、年減28.17%；2023-01-09為次月公布日，且 URL 直指 MoneyDJ 文章。
6204,112,1,2023-02-08,codex,raw_title 明載艾華2023年1月合併營收1704.6萬元、年增-64.54%；2023-02-08為次月公布日，對應112年1月。
6204,112,3,2023-04-11,codex,raw_title 明載艾華2023年3月合併營收3955.3萬元、年增31.94%；2023-04-11為次月公布日，支撐任務。
6204,112,5,2023-06-07,codex,raw_title 明載艾華112年5月營收3293萬、年增6.23%，並帶2023/06/07紀錄；日期與任務一致。
6204,112,6,2023-07-07,codex,raw_title 明載艾華112年6月營收3286萬、年減7.08%；2023-07-07為次月公布日，內容可核對。
6204,112,7,2023-08-08,codex,raw_title 明載艾華112年7月營收3855萬、年增15.71%；2023-08-08為次月公布日，年月和數值吻合。
6204,112,8,2023-09-08,codex,raw_title 明載艾華112年8月營收3463萬、年增6.81%；2023-09-08為次月公布日，符合慣例。
6204,112,9,2023-10-06,codex,raw_title 明載艾華112年9月營收3242萬、年增26.64%；2023-10-06為次月公布日，支撐任務。
6204,112,10,2023-11-08,codex,raw_title 明載艾華112年10月營收3176萬、年增45.97%，並帶2023/11/08紀錄；日期吻合。
6204,112,11,2023-12-07,codex,raw_title 明載艾華112年11月營收3698萬、年增17.64%；2023-12-07為次月公布日，年月一致。
6204,112,12,2024-01-08,codex,raw_title 明載艾華112年12月營收3535萬、年增7.40%；2024-01-08為次月公布日，內容完整。
6204,113,1,2024-02-06,codex,raw_title 明載艾華2024年1月合併營收3800.7萬元、年增122.97%；2024-02-06為次月公布日，對應113年1月。
6204,113,2,2024-03-06,codex,raw_title 明載艾華113年2月營收1421萬、年減26.20%；2024-03-06為次月公布日，支撐任務。
6204,113,3,2024-04-09,codex,raw_title 明載艾華2024年3月合併營收2902.1萬元、年增-26.63%；2024-04-09為次月公布日，年月與金額吻合。
6204,113,4,2024-05-08,codex,raw_title 明載艾華113年4月營收3417萬、年增26.52%；2024-05-08為次月公布日，內容可核對。
6204,113,5,2024-06-07,codex,raw_title 明載艾華2024年5月合併營收3928萬元、年增19.27%；2024-06-07為次月公布日，符合公布節奏。
6204,113,6,2024-07-05,codex,raw_title 明載艾華113年6月營收2709萬、年減17.56%；2024-07-05為次月公布日，支撐任務。
6204,113,7,2024-08-08,codex,raw_title 明載艾華113年7月營收4030萬、年增4.55%；2024-08-08為次月公布日，年月與數值一致。
6204,113,8,2024-09-10,codex,raw_title 明載艾華113年8月營收3484萬、年增0.61%；2024-09-10為次月公布日，內容可核對。
6204,113,9,2024-10-08,codex,raw_title 明載艾華113年9月營收3808萬、年增17.43%；2024-10-08為次月公布日，符合慣例。
6204,113,10,2024-11-11,codex,raw_title 首段明載艾華113年10月營收3030萬、年減4.59%，後續雖混入獲利新聞，營收主標題與2024-11-11公告日相符。
6204,113,11,2024-12-06,codex,raw_title 明載艾華113年11月營收3197萬、年減13.54%；2024-12-06為次月公布日，支撐任務。
6204,113,12,2025-01-09,codex,raw_title 明載艾華113年12月營收2870萬、年減18.82%；2025-01-09為次月公布日，年月和金額吻合。
6204,114,1,2025-02-07,codex,"raw_title 是艾華2025年1月合併營收官方表格，明載單位仟元、本月31,099及去年同期38,007；2025-02-07為次月公布日，足以支撐114年1月。"
6204,114,2,2025-03-07,codex,raw_title 明載艾華114年2月營收2753萬、年增93.68%；2025-03-07為次月公布日，內容完整。
6204,114,3,2025-04-10,codex,raw_title 明載艾華114年3月營收3389萬、年增16.79%；2025-04-10為次月公布日，對應任務。
6204,114,4,2025-05-09,codex,raw_title 明載艾華114年4月營收3846萬、年增12.52%；2025-05-09為次月公布日，年月與數值一致。
6204,114,5,2025-06-09,codex,raw_title 明載艾華114年5月營收3662萬、年減6.76%，並帶2025/06/09紀錄；公告日吻合。
6204,114,6,2025-07-08,codex,raw_title 明載艾華2025年6月合併營收3502.6萬元、年增29.27%；2025-07-08為次月公布日，支撐114年6月。
6204,114,7,2025-08-13,codex,raw_title 明載艾華114年7月營收3455萬、年減14.30%；2025-08-13為次月公布日，內容可核對。
6204,114,8,2025-09-05,codex,raw_title 明載艾華114年8月營收3048萬、年減12.52%，並帶2025/09/05紀錄；日期一致。
6204,114,9,2025-10-07,codex,raw_title 明載艾華114年9月營收3819萬、年增0.29%，並帶2025/10/07紀錄；支撐任務。
6204,114,10,2025-11-10,codex,raw_title 明載艾華114年10月營收2088萬、年減31.09%，並帶2025/11/10紀錄；日期吻合。
6204,114,11,2025-12-08,codex,raw_title 明載艾華114年11月營收2476萬、年減22.58%；2025-12-08為次月公布日，內容完整。
6204,114,12,2026-01-09,codex,raw_title 明載艾華114年12月營收3592萬、年增25.16%；2026-01-09為次月公布日，符合慣例。
6204,115,1,2026-02-06,codex,raw_title 明載艾華115年1月營收3869萬、年增24.42%；2026-02-06為次月公布日，年月與金額一致。
6205,109,1,2020-02-10,codex,raw_title 明載詮欣109年1月營收9645萬、年減33.11%；2020-02-10為次月公布日，支撐任務。
6205,109,2,2020-03-09,codex,raw_title 明載詮欣109年2月營收6693萬、年減18.80%；2020-03-09為次月公布日，內容可核對。
6205,109,3,2020-04-09,codex,raw_title 明載詮欣109年3月營收1.01億、年增0.23%；2020-04-09為次月公布日，年月一致。
6205,109,4,2020-05-08,codex,raw_title 明載詮欣109年4月營收1.41億、年增32.75%；2020-05-08為次月公布日，符合公布節奏。
6205,109,6,2020-07-08,codex,raw_title 明載詮欣109年6月營收1.41億、年增64.73%；2020-07-08為次月公布日，支撐任務。
6205,109,7,2020-08-07,codex,raw_title 明載詮欣109年7月營收1.47億、年增55.65%；2020-08-07為次月公布日，內容完整。
6205,109,8,2020-09-08,codex,raw_title 明載詮欣2020年8月合併營收8363.7萬元、年增-5.98%；2020-09-08為次月公布日，對應109年8月。
6205,109,9,2020-10-08,codex,raw_title 明載詮欣109年9月營收1.06億、年增4.81%；2020-10-08為次月公布日，年月和數值吻合。
6205,109,10,2020-11-06,codex,raw_title 明載詮欣109年10月營收9593萬、年增5.78%；2020-11-06為次月公布日，支撐任務。
6205,109,11,2020-12-08,codex,raw_title 明載詮欣109年11月營收1.02億、年增13.78%；2020-12-08為次月公布日，內容可核對。
6205,109,12,2021-01-08,codex,raw_title 明載詮欣109年12月營收1.06億、年增16.32%；2021-01-08為次月公布日，符合慣例。
6205,110,1,2021-02-05,codex,raw_title 明載詮欣2021年1月合併營收1.51億元、年增56.55%；2021-02-05為次月公布日，對應110年1月。
6205,110,2,2021-03-08,codex,raw_title 明載詮欣110年2月營收7052萬、年增5.36%；2021-03-08為次月公布日，支撐任務。
6205,110,3,2021-04-08,codex,raw_title 明載詮欣110年3月營收1.14億、年增13.72%；2021-04-08為次月公布日，年月一致。
6205,110,4,2021-05-06,codex,raw_title 明載詮欣2021年4月合併營收1.39億元、年增-1.67%；2021-05-06為次月公布日，內容完整。
6205,110,6,2021-07-07,codex,raw_title 明載詮欣110年6月營收1.44億、年增1.81%；2021-07-07為次月公布日，符合公布節奏。
6205,110,7,2021-08-06,codex,raw_title 明載詮欣110年7月營收1.62億、年增10.21%；2021-08-06為次月公布日，支撐任務。
6205,110,8,2021-09-08,codex,raw_title 明載詮欣110年8月營收1.37億、年增63.46%；2021-09-08為次月公布日，內容可核對。
6205,110,9,2021-10-07,codex,raw_title 明載詮欣2021年9月合併營收1.25億元、年增18.01%；2021-10-07為次月公布日，對應110年9月。
6205,110,11,2021-12-06,codex,raw_title 明載詮欣2021年11月合併營收1.47億元、年增43.79%；2021-12-06為次月公布日，年月與數值一致。
6205,110,12,2022-01-05,codex,raw_title 明載詮欣2021年12月合併營收1.47億元、年增38.14%；2022-01-05為次月公布日，符合慣例。
6205,111,1,2022-02-06,codex,raw_title 明載詮欣2022年1月合併營收2億元、年增32.24%；2022-02-06為次月公布日，支撐111年1月。
6205,111,2,2022-03-04,codex,raw_title 明載詮欣2022年2月合併營收1.21億元、年增71.21%；2022-03-04為次月公布日，內容完整。
6205,111,3,2022-04-06,codex,raw_title 明載詮欣111年3月營收1.62億、年增41.63%；2022-04-06為次月公布日，年月一致。
6205,111,4,2022-05-04,codex,raw_title 明載詮欣111年4月營收1.84億、年增32.36%；2022-05-04為次月公布日，支撐任務。
6205,111,5,2022-06-02,codex,"raw_title 明載詮欣111年5月營收1.41億、年減0.89%，並列本月140,648仟元；2022-06-02為次月公布日。"
6205,111,6,2022-07-12,codex,raw_title 明載詮欣2022年6月合併營收1.41億元、年增-2.34%；2022-07-12為次月公布日，內容可核對。
6205,111,7,2022-08-03,codex,raw_title 明載詮欣2022年7月合併營收1.44億元、年增-11.49%；2022-08-03為次月公布日，對應111年7月。
6205,111,8,2022-09-05,codex,"raw_title 明載詮欣111年8月營收1.35億、年減1.04%，並列本月135,288仟元；2022-09-05為次月公布日。"
6205,111,9,2022-10-05,codex,raw_title 明載詮欣111年9月營收1.73億、年增38.37%；2022-10-05為次月公布日，支撐任務。
6205,111,10,2022-11-04,codex,raw_title 明載詮欣2022年10月合併營收1.7億元、年增40.27%；2022-11-04為次月公布日，內容完整。
6205,111,11,2022-12-05,codex,raw_title 明載詮欣111年11月營收1.61億、年增9.86%，並帶2022/12/05紀錄；日期吻合。
