stock_id,roc_year,roc_month,announce_date,verdict,note
1609,109,3,2020-04-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 109/3，營收16.94億、年減3.09%
1609,109,4,2020-05-11,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 109/4，營收14.77億、年減6.79%
1609,109,5,2020-06-09,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 109/5，營收14.56億、年減4.54%
1609,109,6,2020-07-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 109/6，營收14.78億、年減1.56%
1609,109,7,2020-08-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 109/7，營收16.14億、年增1.77%
1609,109,8,2020-09-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 109/8，營收15.29億、年增4.38%
1609,109,9,2020-10-12,claude,標題內含時戳/日期與 announce_date 2020-10-12 逐字相符，公司名「大亞」與 109/9 精確對上
1609,109,10,2020-11-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 109/10，營收15.52億、年增7.58%
1609,109,11,2020-12-10,claude,MoneyDJ【公告】標題，公司名「大亞」精確對上 109/11，營收18.51億、年增18.9%
1609,109,12,2021-01-08,claude,標題內含時戳/日期與 announce_date 2021-01-08 逐字相符，公司名「大亞」與 109/12 精確對上
1609,110,1,2021-02-09,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 110/1，營收21.36億、年增77.42%
1609,110,2,2021-03-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 110/2，營收15.35億、年增44.89%
1609,110,3,2021-04-12,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 110/3，營收24.10億、年增42.29%
1609,110,4,2021-05-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 110/4，營收21.05億、年增42.57%
1609,110,5,2021-06-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 110/5，營收23.74億、年增62.99%
1609,110,6,2021-07-09,claude,MoneyDJ【公告】標題，公司名「大亞」精確對上 110/6，營收27.58億、年增86.6%
1609,110,7,2021-08-09,claude,中央社【公告】標題，公司名「大亞」精確對上 110/7，營收23.47億、年增45.42%、中央社日期片段「2021年8」與 announce_date 2021-08-09 年月相符，尾段「相關問題 1609可」為Q&A小工具文字，非文章內容
1609,110,8,2021-09-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 110/8，營收22.39億、年增46.43%
1609,110,9,2021-10-12,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 110/9，營收23.74億、年增46.42%
1609,110,11,2021-12-08,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 110/11，營收25.42億、年增37.34%
1609,111,1,2022-02-14,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 111/1，營收22.95億、年增7.46%
1609,111,2,2022-03-09,claude,MoneyDJ【公告】標題，公司名「大亞」精確對上 111/2，營收18.00億、年增17.3%
1609,111,3,2022-04-11,claude,中央社【公告】標題，公司名「大亞」精確對上 111/3，營收26.47億、年增9.84%、中央社日期片段「2022年4」與 announce_date 2022-04-11 年月相符，尾段「大亞(1609) 可以」股票代碼再確認
1609,111,4,2022-05-10,claude,標題內含時戳/日期與 announce_date 2022-05-10 逐字相符，公司名「大亞」與 111/4 精確對上
1609,111,5,2022-06-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 111/5，營收24.10億、年增1.53%
1609,111,6,2022-07-08,claude,MoneyDJ【公告】標題，公司名「大亞」精確對上 111/6，營收22.63億、年減17.95%
1609,111,7,2022-08-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 111/7，營收21.39億、年減8.87%
1609,111,8,2022-09-12,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 111/8，營收22.89億、年增2.27%
1609,111,9,2022-10-10,claude,中央社【公告】標題，公司名「大亞」精確對上 111/9，營收21.76億、年減8.32%、中央社日期片段「2022年」與 announce_date 2022-10-10 年份相符，尾段「大亞(1609) -」股票代碼再確認
1609,111,10,2022-11-09,claude,中央社【公告】標題，公司名「大亞」精確對上 111/10，營收21.12億、年減7.24%、中央社日期片段「2022年」與尾段「【2022/10月營」雙重確認月份，announce_date 2022-11-09
1609,111,12,2023-01-09,claude,標題內含時戳/日期與 announce_date 2023-01-09 逐字相符，公司名「大亞」與 111/12 精確對上
1609,112,1,2023-02-10,claude,中央社【公告】標題，公司名「大亞」精確對上 112/1，營收17.21億、年減25.01%、中央社日期片段「2023年」與 announce_date 2023-02-10 年份相符，尾段「大亞(1609) -」股票代碼再確認
1609,112,2,2023-03-10,claude,MoneyDJ【公告】標題，公司名「大亞」精確對上 112/2，營收20.36億、年增13.14%
1609,112,3,2023-04-12,claude,中央社【公告】標題，公司名「大亞」精確對上 112/3，營收25.90億、年減2.15%、中央社後接「更新時間」無明確日期，但主要金額25.9億與年減2.15%完整揭露，尾段「【23Q3財報公告】大亞(」是不相關財報公告的殘留片段，非本篇文章claim
1609,112,4,2023-05-10,claude,中央社【公告】標題，公司名「大亞」精確對上 112/4，營收21.31億、年減11.45%、中央社日期片段「2023年」與 announce_date 2023-05-10 年份相符，尾段「【數報】營收特報：大」為新聞延續文字
1609,112,6,2023-07-10,claude,MoneyDJ【公告】標題，公司名「大亞」精確對上 112/6，營收21.36億、年減5.63%
1609,112,7,2023-08-09,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 112/7，營收21.22億、年減0.8%
1609,112,8,2023-09-08,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 112/8，營收23.47億、年增2.52%
1609,112,9,2023-10-11,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 112/9，營收21.75億、年減0.08%、標題後段被截斷於「9月營收資料 (單位千元)」，但主要金額21.75億與年減0.08%已完整揭露
1609,112,10,2023-11-10,claude,標題內含時戳/日期與 announce_date 2023-11-10 逐字相符，公司名「大亞」與 112/10 精確對上
1609,112,11,2023-12-11,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 112/11，營收23.20億、年增3.7%
1609,112,12,2024-01-10,claude,中央社【公告】標題，公司名「大亞」精確對上 112/12，營收27.62億、年增25.4%、中央社日期片段「2024年1」與 announce_date 2024-01-10 年月相符，尾段「大亞(1609) 配」股票代碼再確認
1609,113,1,2024-02-07,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 113/1，營收23.33億、年增35.54%、標題後段被截斷於「1月營收資料 (單位千元)」，但主要金額23.33億與年增35.54%已完整揭露
1609,113,2,2024-03-08,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 113/2，營收19.55億、年減4.0%
1609,113,3,2024-04-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 113/3，營收24.54億、年減5.26%
1609,113,4,2024-05-10,claude,標題內含時戳/日期與 announce_date 2024-05-10 逐字相符，公司名「大亞」與 113/4 精確對上
1609,113,5,2024-06-11,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 113/5，營收26.06億、年增24.2%
1609,113,6,2024-07-09,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 113/6，營收25.22億、年增18.08%、標題後段被截斷於「6月營收資料 (單位千元)」，但主要金額25.22億與年增18.08%已完整揭露
1609,113,7,2024-08-09,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 113/7，營收26.88億、年增26.71%
1609,113,8,2024-09-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 113/8，營收27.14億、年增15.62%
1609,113,9,2024-10-09,claude,標題內含時戳/日期與 announce_date 2024-10-09 逐字相符，公司名「大亞」與 113/9 精確對上
1609,113,10,2024-11-08,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 113/10，營收25.02億、年增17.52%、標題後段被截斷於「10月營收資料 (單位千元)」，但主要金額25.02億與年增17.52%已完整揭露
1609,113,11,2024-12-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 113/11，營收28.55億、年增23.08%
1609,113,12,2025-01-10,claude,標題內含時戳/日期與 announce_date 2025-01-10 逐字相符，公司名「大亞」與 113/12 精確對上
1609,114,1,2025-02-08,claude,MoneyDJ【公告】標題，公司名「大亞」精確對上 114/1，營收21.40億、年減8.26%、公告日 2025-02-08 為週六，但金額21.4億與年減8.26%完整揭露，非可疑
1609,114,2,2025-03-10,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 114/2，營收24.23億、年增23.95%
1609,114,3,2025-04-10,claude,MoneyDJ【公告】標題，公司名「大亞」精確對上 114/3，營收25.75億、年增4.91%
1609,114,4,2025-05-12,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 114/4，營收26.88億、年增8.53%
1609,114,5,2025-06-09,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 114/5，營收25.70億、年減1.36%
1609,114,6,2025-07-09,claude,"中央社【公告】標題，公司名「大亞」精確對上 114/6，營收27.47億、年增8.92%、仟元表格片段（本月2,746,8…）佐證公告金額27.47億"
1609,114,7,2025-08-11,claude,"中央社【公告】標題，公司名「大亞」精確對上 114/7，營收26.05億、年減3.09%、仟元表格片段（本月2,605,…）佐證公告金額26.05億"
1609,114,8,2025-09-09,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 114/8，營收25.13億、年減7.39%
1609,114,9,2025-10-09,claude,標題內含時戳/日期與 announce_date 2025-10-09 逐字相符，公司名「大亞」與 114/9 精確對上
1609,114,10,2025-11-10,claude,標題內含時戳/日期與 announce_date 2025-11-10 逐字相符，公司名「大亞」與 114/10 精確對上
1609,114,11,2025-12-09,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 114/11，營收27.43億、年減3.92%
1609,114,12,2026-01-09,claude,MoneyDJ理財網標題，公司名「大亞」精確對上 114/12，營收26.27億、年增0.47%
1609,115,1,2026-02-10,claude,MoneyDJ【公告】標題，公司名「大亞」精確對上 115/1，營收30.20億、年增41.09%
1611,109,1,2020-02-04,claude,標題內含時戳/日期與 announce_date 2020-02-04 逐字相符，公司名「中電」與 109/1 精確對上
1611,109,2,2020-03-03,claude,MoneyDJ理財網標題，公司名「中電」精確對上 109/2，營收2.11億、年增37.87%、年增37.87%為基期效應但金額精確對上
1611,109,3,2020-04-07,claude,MoneyDJ理財網標題，公司名「中電」精確對上 109/3，營收1.80億、年減7.47%
1611,109,4,2020-05-06,claude,MoneyDJ理財網標題，公司名「中電」精確對上 109/4，營收1.69億、年減17.63%
1611,109,6,2020-07-06,claude,MoneyDJ理財網標題，公司名「中電」精確對上 109/6，營收1.79億、年減5.53%
1611,109,8,2020-09-03,claude,MoneyDJ理財網標題，公司名「中電」精確對上 109/8，營收1.76億、年減9.68%
1611,109,9,2020-10-06,claude,標題內含時戳/日期與 announce_date 2020-10-06 逐字相符，公司名「中電」與 109/9 精確對上
1611,109,12,2021-01-06,claude,MoneyDJ理財網標題，公司名「中電」精確對上 109/12，營收1.73億、年減18.01%
1611,110,1,2021-02-02,claude,中央社【公告】標題，公司名「中電」精確對上 110/1，營收1.83億、年增5.82%
1611,110,2,2021-03-04,claude,MoneyDJ理財網標題，公司名「中電」精確對上 110/2，營收1.27億、年減39.64%
1611,110,3,2021-04-07,claude,MoneyDJ理財網標題，公司名「中電」精確對上 110/3，營收1.51億、年減16.28%
1611,110,5,2021-06-08,claude,MoneyDJ理財網標題，公司名「中電」精確對上 110/5，營收1.45億、年減10.56%
1611,110,6,2021-07-06,claude,集中市場公告格式標題，公司名「中電」精確對上 110/6，營收1.31億、年減26.63%
1611,110,7,2021-08-09,claude,MoneyDJ理財網標題，公司名「中電」精確對上 110/7，營收1.40億、年減23.52%
1611,110,8,2021-09-06,claude,中央社【公告】標題，公司名「中電」精確對上 110/8，營收1.45億、年減17.7%
1611,110,9,2021-10-08,claude,標題內含時戳/日期與 announce_date 2021-10-08 逐字相符，公司名「中電」與 110/9 精確對上
1611,110,10,2021-11-05,claude,標題內含時戳/日期與 announce_date 2021-11-05 逐字相符，公司名「中電」與 110/10 精確對上
1611,110,11,2021-12-06,claude,MoneyDJ理財網標題，公司名「中電」精確對上 110/11，營收1.72億、年增7.1%
1611,110,12,2022-01-07,claude,標題內含時戳/日期與 announce_date 2022-01-07 逐字相符，公司名「中電」與 110/12 精確對上
1611,111,1,2022-02-10,claude,中央社【公告】標題，公司名「中電」精確對上 111/1，營收1.42億、年減22.17%、中央社日期片段「2022年2」與 announce_date 2022-02-10 年月相符，尾段「中電(1611.TW」股票代碼再確認
1611,111,2,2022-03-04,claude,MoneyDJ理財網標題，公司名「中電」精確對上 111/2，營收1.02億、年減20.19%
1611,111,3,2022-04-08,claude,中央社【公告】標題，公司名「中電」精確對上 111/3，營收1.48億、年減1.8%、中央社日期片段「2022年4月」與 announce_date 2022-04-08 年月相符，尾段「1611 中電- 技術」股票代碼再確認
1611,111,4,2022-05-06,claude,MoneyDJ理財網標題，公司名「中電」精確對上 111/4，營收1.37億、年減7.51%
1611,111,5,2022-06-08,claude,MoneyDJ理財網標題，公司名「中電」精確對上 111/5，營收1.47億、年增1.45%
1611,111,6,2022-07-06,claude,中央社【公告】標題，公司名「中電」精確對上 111/6，營收1.38億、年增5.08%
1611,111,7,2022-08-04,claude,MoneyDJ理財網標題，公司名「中電」精確對上 111/7，營收1.27億、年減9.45%
1611,111,8,2022-09-07,claude,MoneyDJ理財網標題，公司名「中電」精確對上 111/8，營收1.41億、年減3.01%
1611,111,9,2022-10-05,claude,標題內含時戳/日期與 announce_date 2022-10-05 逐字相符，公司名「中電」與 111/9 精確對上
1611,111,10,2022-11-04,claude,中央社【公告】標題，公司名「中電」精確對上 111/10，營收1.28億、年減13.48%、中央社日期片段「2022年」與 announce_date 2022-11-04 年份相符，尾段「1611 中電/ 月」股票代碼再確認
1611,111,11,2022-12-05,claude,標題內含時戳/日期與 announce_date 2022-12-05 逐字相符，公司名「中電」與 111/11 精確對上
1611,111,12,2023-01-10,claude,中央社【公告】標題，公司名「中電」精確對上 111/12，營收1.32億、年減12.57%、中央社日期片段「2023年」與尾段「【2022/12月營」雙重確認月份，announce_date 2023-01-10
1611,112,1,2023-02-03,claude,標題內含時戳/日期與 announce_date 2023-02-03 逐字相符，公司名「中電」與 112/1 精確對上
1611,112,2,2023-03-10,claude,MoneyDJ理財網標題，公司名「中電」精確對上 112/2，營收9940萬、年減2.08%
1611,112,3,2023-04-10,claude,中央社【公告】標題，公司名「中電」精確對上 112/3，營收1.25億、年減15.56%、中央社日期片段「2023年4」與尾段「【2023/03月營」雙重確認月份，announce_date 2023-04-10
1611,112,4,2023-05-04,claude,中央社【公告】標題，公司名「中電」精確對上 112/4，營收9640萬、年減21.62%、中央社日期片段「2023」與 announce_date 2023-05-04 年份相符，尾段「1611 中電董監持」為董監事資訊小工具文字，非文章內容
1611,112,5,2023-06-05,claude,中央社【公告】標題，公司名「中電」精確對上 112/5，營收1.08億、年減23.56%、中央社日期片段「2023年6月」與 announce_date 2023-06-05 年月相符，尾段「1611 中電/ 月」股票代碼再確認
1611,112,6,2023-07-05,claude,MoneyDJ理財網標題，公司名「中電」精確對上 112/6，營收1.06億、年減18.42%
1611,112,8,2023-09-05,claude,標題內含時戳/日期與 announce_date 2023-09-05 逐字相符，公司名「中電」與 112/8 精確對上
1611,112,9,2023-10-04,claude,MoneyDJ理財網標題，公司名「中電」精確對上 112/9，營收1.06億、年減14.68%
1611,112,10,2023-11-07,claude,MoneyDJ理財網標題，公司名「中電」精確對上 112/10，營收1.13億、年減11.43%
1611,112,11,2023-12-06,claude,MoneyDJ理財網標題，公司名「中電」精確對上 112/11，營收1.38億、年增4.7%
1611,112,12,2024-01-07,claude,中央社【公告】標題，公司名「中電」精確對上 112/12，營收1.30億、年減1.66%、公告日 2024-01-07 為週日，中央社日期片段「2024年1」年月相符，尾段「【2023/12月營收」再確認月份
1611,113,1,2024-02-07,claude,MoneyDJ理財網標題，公司名「中電」精確對上 113/1，營收1.20億、年增14.55%
1611,113,2,2024-03-06,claude,MoneyDJ理財網標題，公司名「中電」精確對上 113/2，營收7886萬、年減20.66%
1611,113,3,2024-04-03,claude,標題內含時戳/日期與 announce_date 2024-04-03 逐字相符，公司名「中電」與 113/3 精確對上
1611,113,4,2024-05-03,claude,MoneyDJ理財網標題，公司名「中電」精確對上 113/4，營收1.04億、年增7.73%
1611,113,5,2024-06-03,claude,MoneyDJ理財網標題，公司名「中電」精確對上 113/5，營收1.00億、年減7.17%
1611,113,6,2024-07-03,claude,MoneyDJ理財網標題，公司名「中電」精確對上 113/6，營收9848萬、年減6.83%
1611,113,7,2024-08-02,claude,MoneyDJ理財網標題，公司名「中電」精確對上 113/7，營收8670萬、年減23.93%
1611,113,8,2024-09-03,claude,MoneyDJ理財網標題，公司名「中電」精確對上 113/8，營收1.04億、年減13.05%
1611,113,9,2024-10-04,claude,MoneyDJ理財網標題，公司名「中電」精確對上 113/9，營收8634萬、年減18.89%
1611,113,10,2024-11-04,claude,標題內含時戳/日期與 announce_date 2024-11-04 逐字相符，公司名「中電」與 113/10 精確對上
1611,113,11,2024-12-03,claude,公開資訊觀測站仟元表格格式，公司名「中電」與 113/11 精確對上，revenue 欄位為 NULL 是 parse_revenue 不認得此格式所致，非可疑
1611,113,12,2025-01-03,claude,標題內含時戳/日期與 announce_date 2025-01-03 逐字相符，公司名「中電」與 113/12 精確對上
1611,114,1,2025-02-05,claude,"中央社【公告】標題，公司名「中電」精確對上 114/1，營收9435萬、年減21.57%、仟元表格片段（本月94,3…）佐證公告金額9434.9萬"
1611,114,2,2025-03-04,claude,"中央社【公告】標題，公司名「中電」精確對上 114/2，營收9046萬、年增14.71%、仟元表格數字（去年同期78,863）佐證公告金額9046.2萬"
1611,114,4,2025-05-04,claude,"中央社【公告】標題，公司名「中電」精確對上 114/4，營收9457萬、年減8.94%、公告日 2025-05-04 為週日，仟元表格片段（本月94,56…）佐證公告金額9456.7萬"
1611,114,6,2025-07-02,claude,"中央社【公告】標題，公司名「中電」精確對上 114/6，營收9442萬、年減4.13%、仟元表格片段（本月94,41…）佐證公告金額9441.6萬"
1611,114,7,2025-08-04,claude,"中央社【公告】標題，公司名「中電」精確對上 114/7，營收9024萬、年增4.07%、仟元表格數字（增減金額3,533）佐證公告金額9024萬"
1611,114,8,2025-09-02,claude,MoneyDJ理財網標題，公司名「中電」精確對上 114/8，營收8114萬、年減22.19%
1611,114,9,2025-10-02,claude,MoneyDJ理財網標題，公司名「中電」精確對上 114/9，營收8326萬、年減3.58%
1611,114,10,2025-11-04,claude,標題內含時戳/日期與 announce_date 2025-11-04 逐字相符，公司名「中電」與 114/10 精確對上
1611,114,12,2026-01-05,claude,標題內含時戳/日期與 announce_date 2026-01-05 逐字相符，公司名「中電」與 114/12 精確對上
1611,115,1,2026-02-04,claude,"中央社【公告】標題，公司名「中電」精確對上 115/1，營收9531萬、年增1.02%、仟元表格數字（本月95,312）佐證公告金額9531.2萬"
1612,109,1,2020-02-10,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/1，營收2.88億、年減3.26%
1612,109,2,2020-03-09,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/2，營收4.33億、年增86.55%
1612,109,3,2020-04-09,claude,MoneyDJ【公告】標題，公司名「宏泰」精確對上 109/3，營收4.44億、年增16.37%
1612,109,4,2020-05-08,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/4，營收3.27億、年增12.22%
1612,109,5,2020-06-09,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/5，營收4.36億、年增41.49%
1612,109,6,2020-07-09,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/6，營收4.30億、年增65.43%
1612,109,7,2020-08-10,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/7，營收3.18億、年增11.76%
1612,109,8,2020-09-07,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/8，營收4.28億、年增44.39%
1612,109,9,2020-10-08,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/9，營收3.37億、年增23.61%
1612,109,10,2020-11-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/10，營收3.45億、年增4.32%
1612,109,11,2020-12-07,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/11，營收4.10億、年增71.19%、標題後段被截斷於「11月營收資料 (單位千元)」，但主要金額4.10億與年增71.19%已完整揭露
1612,109,12,2021-01-08,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 109/12，營收3.73億、年增19.94%、標題後段被截斷於「12月營收資料 (單位千元)」，但主要金額3.73億與年增19.94%已完整揭露
1612,110,1,2021-02-05,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 110/1，營收4.30億、年增49.52%
1612,110,2,2021-03-05,claude,MoneyDJ【公告】標題，公司名「宏泰」精確對上 110/2，營收4.15億、年減4.04%
1612,110,3,2021-04-09,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 110/3，營收6.14億、年增38.04%
1612,110,4,2021-05-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 110/4，營收4.96億、年增51.75%
1612,110,5,2021-06-04,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 110/5，營收5.41億、年增24.32%
1612,110,6,2021-07-07,claude,MoneyDJ【公告】標題，公司名「宏泰」精確對上 110/6，營收5.78億、年增34.62%
1612,110,7,2021-08-05,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 110/7，營收5.21億、年增63.63%
1612,110,8,2021-09-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 110/8，營收6.32億、年增47.65%、標題後段被截斷於「8月營收資料 (單位千元)」，但主要金額6.32億與年增47.65%已完整揭露
1612,110,9,2021-10-07,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 110/9，營收5.76億、年增70.98%
1612,110,10,2021-11-04,claude,"集中市場公告格式標題，公司名「宏泰」精確對上 110/10，營收4.61億、年增33.76%、集中市場公告格式表格數字（營收460,996）佐證標題金額4.61億與年增33.76%"
1612,110,11,2021-12-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 110/11，營收6.26億、年增52.81%
1612,110,12,2022-01-09,claude,中央社【公告】標題，公司名「宏泰」精確對上 110/12，營收4.17億、年增11.79%、公告日 2022-01-09 為週日，中央社日期片段「2022年1」年月相符，尾段「宏泰1612 凱基」為券商小工具文字
1612,111,1,2022-02-10,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 111/1，營收6.03億、年增40.06%
1612,111,2,2022-03-04,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 111/2，營收4.74億、年增14.2%
1612,111,4,2022-05-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 111/4，營收4.80億、年減3.37%
1612,111,5,2022-06-07,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 111/5，營收4.67億、年減13.82%
1612,111,6,2022-07-07,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 111/6，營收4.69億、年減18.97%
1612,111,7,2022-08-04,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 111/7，營收5.03億、年減3.29%
1612,111,8,2022-09-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 111/8，營收4.70億、年減25.59%
1612,111,9,2022-10-07,claude,中央社【公告】標題，公司名「宏泰」精確對上 111/9，營收5.33億、年減7.52%、中央社日期片段「2022年10」與 announce_date 2022-10-07 年月相符，尾段「1612 宏泰- 各」股票代碼再確認
1612,111,10,2022-11-04,claude,中央社【公告】標題，公司名「宏泰」精確對上 111/10，營收5.33億、年增15.58%、中央社日期片段「2022年」與 announce_date 2022-11-04 年份相符，尾段「1612 宏泰- 技術」股票代碼再確認
1612,112,2,2023-03-06,claude,標題內含時戳/日期與 announce_date 2023-03-06 逐字相符，公司名「宏泰」與 112/2 精確對上（民國格式時戳「112/03/06 15:25:14」換算為西元 2023-03-06）
1612,112,3,2023-04-11,claude,標題內含時戳/日期與 announce_date 2023-04-11 逐字相符，公司名「宏泰」與 112/3 精確對上
1612,112,4,2023-05-05,claude,標題內含時戳/日期與 announce_date 2023-05-05 逐字相符，公司名「宏泰」與 112/4 精確對上
1612,112,5,2023-06-06,claude,標題內含時戳/日期與 announce_date 2023-06-06 逐字相符，公司名「宏泰」與 112/5 精確對上
1612,112,6,2023-07-07,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 112/6，營收5.63億、年增20.08%
1612,112,7,2023-08-07,claude,標題內含時戳/日期與 announce_date 2023-08-07 逐字相符，公司名「宏泰」與 112/7 精確對上
1612,112,8,2023-09-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 112/8，營收6.78億、年增44.23%
1612,112,9,2023-10-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 112/9，營收4.59億、年減13.76%
1612,112,10,2023-11-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 112/10，營收4.73億、年減11.21%
1612,112,11,2023-12-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 112/11，營收5.19億、年減15.2%
1612,112,12,2024-01-04,claude,標題內含時戳/日期與 announce_date 2024-01-04 逐字相符，公司名「宏泰」與 112/12 精確對上
1612,113,1,2024-02-06,claude,MoneyDJ【公告】標題，公司名「宏泰」精確對上 113/1，營收4.06億、年減6.63%
1612,113,2,2024-03-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/2，營收4.10億、年減1.44%
1612,113,3,2024-04-09,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/3，營收6.42億、年增26.03%
1612,113,4,2024-05-07,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/4，營收6.77億、年增57.14%
1612,113,5,2024-06-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/5，營收4.76億、年增3.71%
1612,113,6,2024-07-05,claude,標題內含時戳/日期與 announce_date 2024-07-05 逐字相符，公司名「宏泰」與 113/6 精確對上
1612,113,7,2024-08-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/7，營收5.58億、年增11.69%
1612,113,8,2024-09-05,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/8，營收5.04億、年減25.59%
1612,113,9,2024-10-08,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/9，營收4.76億、年增3.61%
1612,113,10,2024-11-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/10，營收5.84億、年增23.38%
1612,113,11,2024-12-05,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/11，營收7.44億、年增43.41%
1612,113,12,2025-01-07,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 113/12，營收4.33億、年減42.59%
1612,114,1,2025-02-06,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 114/1，營收5.18億、年增27.76%
1612,114,2,2025-03-06,claude,MoneyDJ【公告】標題，公司名「宏泰」精確對上 114/2，營收5.96億、年增45.58%
1612,114,3,2025-04-08,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 114/3，營收6.74億、年增5.0%
1612,114,4,2025-05-07,claude,MoneyDJ【公告】標題，公司名「宏泰」精確對上 114/4，營收6.63億、年減2.11%
1612,114,5,2025-06-05,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 114/5，營收7.66億、年增61.16%
1612,114,6,2025-07-07,claude,"中央社【公告】標題，公司名「宏泰」精確對上 114/6，營收8.08億、年增19.8%、仟元表格數字（增減金額133,620）佐證公告金額8.08億"
1612,114,7,2025-08-07,claude,"中央社【公告】標題，公司名「宏泰」精確對上 114/7，營收6.95億、年增24.65%、仟元表格數字（去年同期557,638）佐證公告金額6.95億"
1612,114,8,2025-09-04,claude,公開資訊觀測站仟元表格格式，公司名「宏泰」與 114/8 精確對上，revenue 欄位為 NULL 是 parse_revenue 不認得此格式所致，非可疑
1612,114,9,2025-10-07,claude,MoneyDJ理財網標題，公司名「宏泰」精確對上 114/9，營收6.07億、年增27.6%
